LOG_Code;UI_Code;ADR_Num;ADR_Libelle;ADR_CodePo;ADR_CommPo
1 790 0500 006 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 003;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 004;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 102;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 103;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 104;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 006 202;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 007 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 007 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 007 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 007 102;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 007 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 007 202;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 008 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 008 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 008 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 008 102;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 008 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 008 202;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 009 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 009 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 009 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 009 102;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 009 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 009 202;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 010 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 010 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 010 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 010 102;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 010 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 010 202;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 011 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 011 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 011 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 011 102;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 011 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 011 202;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 003;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 004;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 005;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 006;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 102;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 103;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 104;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 105;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 202;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 203;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 204;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 012 205;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 023 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 023 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 024 002;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 025 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 050 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 050 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 050 111;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 050 211;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 051 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 051 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 051 111;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 051 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 051 211;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 051 311;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 052 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 052 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 052 111;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 052 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 052 211;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 052 311;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 053 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 053 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 053 111;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 053 201;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 053 211;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 053 311;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 054 001;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 054 101;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 054 111;1 790 0500;87;de la Blauderie;79000;Niort
1 790 0500 054 211;1 790 0500;87;de la Blauderie;79000;Niort
1 800 0088 001 001;1 800 0088;;10 rue Neuve;80360;Combles
1 800 0088 001 002;1 800 0088;;10 rue Neuve;80360;Combles
1 800 0088 001 003;1 800 0088;;10 rue Neuve;80360;Combles
1 800 0088 001 004;1 800 0088;;10 rue Neuve;80360;Combles
1 800 0088 001 005;1 800 0088;;10 rue Neuve;80360;Combles
1 800 0158 005 001;1 800 0158;;82 rue Saint-Fursy;80200;Peronne
1 800 0158 008 004;1 800 0158;;82 rue Saint-Fursy;80200;Peronne
1 800 0158 008 005;1 800 0158;;82 rue Saint-Fursy;80200;Peronne
1 800 0158 008 006;1 800 0158;;82 rue Saint-Fursy;80200;Peronne
1 800 0158 008 007;1 800 0158;;82 rue Saint-Fursy;80200;Peronne
1 800 0158 008 008;1 800 0158;;82 rue Saint-Fursy;80200;Peronne
1 830 0217 001 001;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 002;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 003;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 004;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 005;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 006;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 007;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 008;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 009;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 010;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 011;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 012;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 013;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 014;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 015;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 016;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 017;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 018;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 019;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 020;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 021;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 022;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 023;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 024;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 025;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 026;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 027;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 028;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 101;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 102;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 103;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 104;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 105;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 106;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 001 107;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 001;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 002;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 003;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 004;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 005;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 006;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 007;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 008;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 009;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 010;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 011;1 830 0217;643;Grignan;83000;Toulon
1 830 0217 002 012;1 830 0217;643;Grignan;83000;Toulon
1 850 0029 001 003;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 850 0029 002 001;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 850 0029 002 002;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 850 0029 002 003;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 850 0029 002 004;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 850 0029 002 005;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 850 0029 002 006;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 850 0029 002 007;1 850 0029;;26 ave villebois mareuil;;Montaigu
1 860 0016 001 001;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 002;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 003;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 004;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 005;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 006;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 007;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 008;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 009;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 001 010;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 002 001;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 011;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 012;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 013;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 014;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 015;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 016;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 017;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 018;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 019;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 020;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 021;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 022;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 023;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0016 011 024;1 860 0016;;5 bd aristide briand;86100;Chetellerault
1 860 0604 001 001;1 860 0604;;envigne;86100;Chetellerault
1 860 0604 003 001;1 860 0604;;envigne;86100;Chetellerault
1 860 0604 005 001;1 860 0604;;envigne;86100;Chetellerault
1 870 0027 001 001;1 870 0027;;de Bussiere;87210;Le Dorat
1 870 0027 001 002;1 870 0027;;de Bussiere;87210;Le Dorat
1 870 0027 001 003;1 870 0027;;de Bussiere;87210;Le Dorat
1 870 0027 001 004;1 870 0027;;de Bussiere;87210;Le Dorat
1 870 0027 001 005;1 870 0027;;de Bussiere;87210;Le Dorat
1 870 0027 001 006;1 870 0027;;de Bussiere;87210;Le Dorat
1 870 0027 001 007;1 870 0027;;de Bussiere;87210;Le Dorat
1 930 0220 001 101;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 111;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 112;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 121;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 122;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 131;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 132;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 141;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 142;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 151;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 001 152;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 201;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 202;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 211;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 212;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 221;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 222;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 231;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 232;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 241;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 242;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 251;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 002 252;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 003 301;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 003 311;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 003 321;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 003 331;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 003 341;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0220 003 351;1 930 0220;;2 rue jean moulin;;Saint-Denis
1 930 0500 004 001;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 002;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 003;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 004;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 005;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 006;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 007;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 008;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 009;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 010;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 011;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 012;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 013;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 014;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 015;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 016;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 017;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 018;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 019;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 020;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 021;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 022;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 023;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 024;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 004 025;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 001;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 002;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 003;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 004;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 005;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 011;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 012;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 013;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 014;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 015;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 016;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 021;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 022;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 023;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 024;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 025;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 026;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 031;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 032;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 033;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 034;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 035;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 036;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 041;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 042;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 043;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 044;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 045;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 046;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 051;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 052;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 053;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 054;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 055;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 056;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 061;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 062;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 063;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 064;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 065;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 066;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 071;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 072;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 073;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 074;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 075;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 076;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 081;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 082;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 083;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 084;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 085;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 086;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 091;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 092;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 093;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 094;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 095;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 096;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 101;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 102;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 103;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 104;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 105;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 106;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 111;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 112;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 113;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 114;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 115;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 116;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 121;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 122;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 123;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 124;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 125;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 126;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 131;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 132;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 133;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 134;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 135;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 136;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 141;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 006 142;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 001;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 002;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 003;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 004;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 005;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 011;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 012;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 013;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 014;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 015;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 016;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 021;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 022;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 023;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 024;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 025;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 026;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 031;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 032;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 033;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 034;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 035;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 036;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 041;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 042;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 043;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 044;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 045;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 046;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 051;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 052;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 053;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 054;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 055;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 056;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 061;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 062;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 063;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 064;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 065;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 066;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 071;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 072;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 073;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 074;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 075;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 076;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 081;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 082;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 083;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 084;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 085;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 086;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 091;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 092;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 093;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 094;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 095;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 096;1 930 0500;172; jean jaures;93300;Aubervilliers
